Congress,Name,State or Territory,Party,Service,url,img,Footnote
116th (2019-2021),"ADAMS, Alma",NC,Democrat,House,https://history.house.gov/People/Detail/15032409256,https://historycms2.house.gov/uploadedImages/People/Listing/A/A000370.jpg,
117th (2021-2023),"ADAMS, Alma",NC,Democrat,House,https://history.house.gov/People/Detail/15032409256,https://historycms2.house.gov/uploadedImages/People/Listing/A/A000370.jpg,
113th (2013-2015),"BEATTY, Joyce",OH,Democrat,House,https://history.house.gov/People/Detail/15032386867,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001281.jpg,
114th (2015-2017),"BEATTY, Joyce",OH,Democrat,House,https://history.house.gov/People/Detail/15032386867,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001281.jpg,
115th (2017-2019),"BEATTY, Joyce",OH,Democrat,House,https://history.house.gov/People/Detail/15032386867,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001281.jpg,
116th (2019-2021),"BEATTY, Joyce",OH,Democrat,House,https://history.house.gov/People/Detail/15032386867,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001281.jpg,
117th (2021-2023),"BEATTY, Joyce",OH,Democrat,House,https://history.house.gov/People/Detail/15032386867,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001281.jpg,
113th (2013-2015),"BOOKER, Cory Anthony",NJ,Democrat,Senate,https://history.house.gov/People/Detail/15032398446,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001288(1).jpg,
114th (2015-2017),"BOOKER, Cory Anthony",NJ,Democrat,Senate,https://history.house.gov/People/Detail/15032398446,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001288(1).jpg,
115th (2017-2019),"BOOKER, Cory Anthony",NJ,Democrat,Senate,https://history.house.gov/People/Detail/15032398446,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001288(1).jpg,
116th (2019-2021),"BOOKER, Cory Anthony",NJ,Democrat,Senate,https://history.house.gov/People/Detail/15032398446,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001288(1).jpg,
117th (2021-2023),"BOOKER, Cory Anthony",NJ,Democrat,Senate,https://history.house.gov/People/Detail/15032398446,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001288(1).jpg,
113th (2013-2015),"COWAN, William (Mo)",MA,Democrat,Senate,https://history.house.gov/People/Detail/15032391920,https://historycms2.house.gov/uploadedImages/People/Listing/C/C001099.jpg,"Appointed as a Democrat to the United States Senate on February 1, 2013, to fill the vacancy caused by the resignation of Senator John F. Kerry. William (Mo) Cowan did not seek election to the full term and left the Senate on July 15, 2013."
113th (2013-2015),"HORSFORD, Steven",NV,Democrat,House,https://history.house.gov/People/Detail/15032387263,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001066.jpg,
116th (2019-2021),"HORSFORD, Steven",NV,Democrat,House,https://history.house.gov/People/Detail/15032387263,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001066.jpg,
117th (2021-2023),"HORSFORD, Steven",NV,Democrat,House,https://history.house.gov/People/Detail/15032387263,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001066.jpg,
113th (2013-2015),"JEFFRIES, Hakeem",NY,Democrat,House,https://history.house.gov/People/Detail/15032387302,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000294.jpg,
114th (2015-2017),"JEFFRIES, Hakeem",NY,Democrat,House,https://history.house.gov/People/Detail/15032387302,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000294.jpg,
115th (2017-2019),"JEFFRIES, Hakeem",NY,Democrat,House,https://history.house.gov/People/Detail/15032387302,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000294.jpg,
116th (2019-2021),"JEFFRIES, Hakeem",NY,Democrat,House,https://history.house.gov/People/Detail/15032387302,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000294.jpg,
117th (2021-2023),"JEFFRIES, Hakeem",NY,Democrat,House,https://history.house.gov/People/Detail/15032387302,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000294.jpg,
113th (2013-2015),"KELLY, Robin L.",IL,Democrat,House,https://history.house.gov/People/Detail/15032393262,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000385.jpg,"Robin L. Kelly was elected on April 9, 2013, by special election, to fill the vacancy caused by the resignation of Jesse L. Jackson Jr."
114th (2015-2017),"KELLY, Robin L.",IL,Democrat,House,https://history.house.gov/People/Detail/15032393262,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000385.jpg,
115th (2017-2019),"KELLY, Robin L.",IL,Democrat,House,https://history.house.gov/People/Detail/15032393262,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000385.jpg,
116th (2019-2021),"KELLY, Robin L.",IL,Democrat,House,https://history.house.gov/People/Detail/15032393262,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000385.jpg,
117th (2021-2023),"KELLY, Robin L.",IL,Democrat,House,https://history.house.gov/People/Detail/15032393262,https://historycms2.house.gov/uploadedImages/People/Listing/K/K000385.jpg,
113th (2013-2015),"VEASEY, Marc",TX,Democrat,House,https://history.house.gov/People/Detail/15032387821,https://historycms2.house.gov/uploadedImages/People/Listing/V/V000131.jpg,
114th (2015-2017),"VEASEY, Marc",TX,Democrat,House,https://history.house.gov/People/Detail/15032387821,https://historycms2.house.gov/uploadedImages/People/Listing/V/V000131.jpg,
115th (2017-2019),"VEASEY, Marc",TX,Democrat,House,https://history.house.gov/People/Detail/15032387821,https://historycms2.house.gov/uploadedImages/People/Listing/V/V000131.jpg,
116th (2019-2021),"VEASEY, Marc",TX,Democrat,House,https://history.house.gov/People/Detail/15032387821,https://historycms2.house.gov/uploadedImages/People/Listing/V/V000131.jpg,
117th (2021-2023),"VEASEY, Marc",TX,Democrat,House,https://history.house.gov/People/Detail/15032387821,https://historycms2.house.gov/uploadedImages/People/Listing/V/V000131.jpg,
114th (2015-2017),"EVANS, Dwight",PA,Democrat,House,https://history.house.gov/People/Detail/15032440007,https://historycms2.house.gov/uploadedImages/People/Listing/E/E000296.jpg,"Dwight Evans was elected by special election on November 8, 2016, to succeed Chaka Fattah."
115th (2017-2019),"EVANS, Dwight",PA,Democrat,House,https://history.house.gov/People/Detail/15032440007,https://historycms2.house.gov/uploadedImages/People/Listing/E/E000296.jpg,
116th (2019-2021),"EVANS, Dwight",PA,Democrat,House,https://history.house.gov/People/Detail/15032440007,https://historycms2.house.gov/uploadedImages/People/Listing/E/E000296.jpg,
117th (2021-2023),"EVANS, Dwight",PA,Democrat,House,https://history.house.gov/People/Detail/15032440007,https://historycms2.house.gov/uploadedImages/People/Listing/E/E000296.jpg,
114th (2015-2017),"HURD, William Ballard",TX,Republican,House,https://history.house.gov/People/Detail/15032409812,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001073.jpg,
115th (2017-2019),"HURD, William Ballard",TX,Republican,House,https://history.house.gov/People/Detail/15032409812,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001073.jpg,
116th (2019-2021),"HURD, William Ballard",TX,Republican,House,https://history.house.gov/People/Detail/15032409812,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001073.jpg,
114th (2015-2017),"LAWRENCE, Brenda L.",MI,Democrat,House,https://history.house.gov/People/Detail/15032411198,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000581.jpg,
115th (2017-2019),"LAWRENCE, Brenda L.",MI,Democrat,House,https://history.house.gov/People/Detail/15032411198,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000581.jpg,
116th (2019-2021),"LAWRENCE, Brenda L.",MI,Democrat,House,https://history.house.gov/People/Detail/15032411198,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000581.jpg,
117th (2021-2023),"LAWRENCE, Brenda L.",MI,Democrat,House,https://history.house.gov/People/Detail/15032411198,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000581.jpg,
114th (2015-2017),"LOVE, Ludmya Bourdeau (Mia)",UT,Republican,House,https://history.house.gov/People/Detail/15032411201,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000584.jpg,
115th (2017-2019),"LOVE, Ludmya Bourdeau (Mia)",UT,Republican,House,https://history.house.gov/People/Detail/15032411201,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000584.jpg,
114th (2015-2017),"PLASKETT, Stacey E.",VI,Democrat,House,https://history.house.gov/People/Detail/15032410230,https://historycms2.house.gov/uploadedImages/People/Listing/P/P000610.jpg,
115th (2017-2019),"PLASKETT, Stacey E.",VI,Democrat,House,https://history.house.gov/People/Detail/15032410230,https://historycms2.house.gov/uploadedImages/People/Listing/P/P000610.jpg,
116th (2019-2021),"PLASKETT, Stacey E.",VI,Democrat,House,https://history.house.gov/People/Detail/15032410230,https://historycms2.house.gov/uploadedImages/People/Listing/P/P000610.jpg,
117th (2021-2023),"PLASKETT, Stacey E.",VI,Democrat,House,https://history.house.gov/People/Detail/15032410230,https://historycms2.house.gov/uploadedImages/People/Listing/P/P000610.jpg,
114th (2015-2017),"WATSON COLEMAN, Bonnie",NJ,Democrat,House,https://history.house.gov/People/Detail/15032409972,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000822.jpg,
115th (2017-2019),"WATSON COLEMAN, Bonnie",NJ,Democrat,House,https://history.house.gov/People/Detail/15032409972,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000822.jpg,
116th (2019-2021),"WATSON COLEMAN, Bonnie",NJ,Democrat,House,https://history.house.gov/People/Detail/15032409972,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000822.jpg,
117th (2021-2023),"WATSON COLEMAN, Bonnie",NJ,Democrat,House,https://history.house.gov/People/Detail/15032409972,https://historycms2.house.gov/uploadedImages/People/Listing/W/W000822.jpg,
115th (2017-2019),"BLUNT ROCHESTER, Lisa",DE,Democrat,House,https://history.house.gov/People/Detail/15032440321,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001303.jpg,
116th (2019-2021),"BLUNT ROCHESTER, Lisa",DE,Democrat,House,https://history.house.gov/People/Detail/15032440321,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001303.jpg,
117th (2021-2023),"BLUNT ROCHESTER, Lisa",DE,Democrat,House,https://history.house.gov/People/Detail/15032440321,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001303.jpg,
115th (2017-2019),"BROWN, Anthony Gregory",MD,Democrat,House,https://history.house.gov/People/Detail/15032440322,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001304.jpg,
116th (2019-2021),"BROWN, Anthony Gregory",MD,Democrat,House,https://history.house.gov/People/Detail/15032440322,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001304.jpg,
117th (2021-2023),"BROWN, Anthony Gregory",MD,Democrat,House,https://history.house.gov/People/Detail/15032440322,https://historycms2.house.gov/uploadedImages/People/Listing/B/B001304.jpg,
115th (2017-2019),"DEMINGS, Valdez",FL,Democrat,House,https://history.house.gov/People/Detail/15032440477,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000627.jpg,
116th (2019-2021),"DEMINGS, Valdez",FL,Democrat,House,https://history.house.gov/People/Detail/15032440477,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000627.jpg,
117th (2021-2023),"DEMINGS, Valdez",FL,Democrat,House,https://history.house.gov/People/Detail/15032440477,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000627.jpg,
115th (2017-2019),"HARRIS, Kamala Devi",CA,Democrat,Senate,https://history.house.gov/People/Detail/15032442523,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001075.jpg,
116th (2019-2021),"HARRIS, Kamala Devi",CA,Democrat,Senate,https://history.house.gov/People/Detail/15032442523,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001075.jpg,
117th (2021-2023),"HARRIS, Kamala Devi",CA,Democrat,Senate,https://history.house.gov/People/Detail/15032442523,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001075.jpg,
115th (2017-2019),"JONES, Brenda",MI,Democrat,House,https://history.house.gov/People/Detail/25769805301,https://historycms2.house.gov/uploadedImages/People/Listing/J/J000303.jpg,"Brenda Jones was elected on November 6, 2018, by special election, to fill the vacancy caused by the resignation of John Conyers Jr."
115th (2017-2019),"LAWSON, Alfred, Jr.",FL,Democrat,House,https://history.house.gov/People/Detail/15032440824,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000586.jpg,
116th (2019-2021),"LAWSON, Alfred, Jr.",FL,Democrat,House,https://history.house.gov/People/Detail/15032440824,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000586.jpg,
117th (2021-2023),"LAWSON, Alfred, Jr.",FL,Democrat,House,https://history.house.gov/People/Detail/15032440824,https://historycms2.house.gov/uploadedImages/People/Listing/L/L000586.jpg,
115th (2017-2019),"MCEACHIN, Aston Donald",VA,Democrat,House,https://history.house.gov/People/Detail/15032440937,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001200.jpg,
116th (2019-2021),"MCEACHIN, Aston Donald",VA,Democrat,House,https://history.house.gov/People/Detail/15032440937,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001200.jpg,
117th (2021-2023),"MCEACHIN, Aston Donald",VA,Democrat,House,https://history.house.gov/People/Detail/15032440937,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001200.jpg,
116th (2019-2021),"ALLRED, Colin",TX,Democrat,House,https://history.house.gov/People/Detail/25769805223,https://historycms2.house.gov/uploadedImages/People/Listing/A/A000376.jpg,
117th (2021-2023),"ALLRED, Colin",TX,Democrat,House,https://history.house.gov/People/Detail/25769805223,https://historycms2.house.gov/uploadedImages/People/Listing/A/A000376.jpg,
116th (2019-2021),"DELGADO, Antonio",NY,Democrat,House,https://history.house.gov/People/Detail/25769805197,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000630.jpg,
117th (2021-2023),"DELGADO, Antonio",NY,Democrat,House,https://history.house.gov/People/Detail/25769805197,https://historycms2.house.gov/uploadedImages/People/Listing/D/D000630.jpg,
116th (2019-2021),"HALL, Kwanza",GA,Democrat,House,https://history.house.gov/People/Detail/25769816551,,
116th (2019-2021),"HAYES, Jahana",CT,Democrat,House,https://history.house.gov/People/Detail/25769805158,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001081.jpg,
117th (2021-2023),"HAYES, Jahana",CT,Democrat,House,https://history.house.gov/People/Detail/25769805158,https://historycms2.house.gov/uploadedImages/People/Listing/H/H001081.jpg,
116th (2019-2021),"MCBATH, Lucy",GA,Democrat,House,https://history.house.gov/People/Detail/25769805235,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001208.jpg,
117th (2021-2023),"MCBATH, Lucy",GA,Democrat,House,https://history.house.gov/People/Detail/25769805235,https://historycms2.house.gov/uploadedImages/People/Listing/M/M001208.jpg,
116th (2019-2021),"NEGUSE, Joseph",CO,Democrat,House,https://history.house.gov/People/Detail/25769805156,https://historycms2.house.gov/uploadedImages/People/Listing/N/N000191.jpg,
117th (2021-2023),"NEGUSE, Joseph",CO,Democrat,House,https://history.house.gov/People/Detail/25769805156,https://historycms2.house.gov/uploadedImages/People/Listing/N/N000191.jpg,
116th (2019-2021),"OMAR, Ilhan",MN,Democrat,House,https://history.house.gov/People/Detail/25769805184,https://historycms2.house.gov/uploadedImages/People/Listing/O/O000173.jpg,
117th (2021-2023),"OMAR, Ilhan",MN,Democrat,House,https://history.house.gov/People/Detail/25769805184,https://historycms2.house.gov/uploadedImages/People/Listing/O/O000173.jpg,
116th (2019-2021),"PRESSLEY, Ayanna",MA,Democrat,House,https://history.house.gov/People/Detail/25769805177,https://historycms2.house.gov/uploadedImages/People/Listing/P/P000617.jpg,
117th (2021-2023),"PRESSLEY, Ayanna",MA,Democrat,House,https://history.house.gov/People/Detail/25769805177,https://historycms2.house.gov/uploadedImages/People/Listing/P/P000617.jpg,
